StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceCategory,AttendanceBucket,StudyHoursBucket,StressBucket
7,82,2,Unknown,1,Unknown,Male,18,Auditory,Unknown,1,60,75,Unknown,2,1,Medium,Good (75–89%),Low (1–9 hrs),Low
17,76,2,Unknown,2,Unknown,Female,24,Auditory,Unknown,0,59,85,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,76,1,Unknown,1,Unknown,Female,24,Auditory,Unknown,0,59,85,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,76,2,Unknown,0,Unknown,Female,24,Auditory,Unknown,0,59,85,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,76,1,Unknown,0,Unknown,Female,24,Auditory,Unknown,0,59,85,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,76,1,Unknown,1,Unknown,Female,24,Auditory,Unknown,0,59,85,Unknown,1,0,High,Good (75–89%),Moderate (10–19 hrs),Low
22,99,0,Unknown,0,Unknown,Female,29,Visual,Unknown,1,76,98,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,0,Unknown,0,Unknown,Female,21,Visual,Unknown,1,73,86,Unknown,1,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,1,Unknown,2,Unknown,Female,29,Visual,Unknown,1,76,98,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,1,Unknown,2,Unknown,Female,21,Visual,Unknown,1,73,86,Unknown,1,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,0,Unknown,1,Unknown,Female,29,Visual,Unknown,1,76,98,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,0,Unknown,1,Unknown,Female,21,Visual,Unknown,1,73,86,Unknown,1,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,1,Unknown,2,Unknown,Female,29,Visual,Unknown,1,76,98,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,1,Unknown,2,Unknown,Female,21,Visual,Unknown,1,73,86,Unknown,1,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,2,Unknown,0,Unknown,Female,29,Visual,Unknown,1,76,98,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
22,99,2,Unknown,0,Unknown,Female,21,Visual,Unknown,1,73,86,Unknown,1,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
31,69,0,Unknown,1,Unknown,Female,25,Kinesthetic,Unknown,1,76,80,Unknown,1,1,High,Moderate (60–74%),Intensive (>=20 hrs),Low
31,69,0,Unknown,1,Unknown,Female,24,Auditory,Unknown,0,76,61,Unknown,2,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
26,91,1,Unknown,1,Unknown,Female,21,Reading/Writing,Unknown,1,73,99,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
26,91,1,Unknown,1,Unknown,Female,20,Reading/Writing,Unknown,0,81,89,Unknown,0,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
26,91,1,Unknown,1,Unknown,Female,28,Kinesthetic,Unknown,1,70,91,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
17,74,1,Unknown,1,Unknown,Male,18,Auditory,Unknown,0,72,73,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,74,1,Unknown,1,Unknown,Male,18,Auditory,Unknown,0,72,73,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,74,1,Unknown,0,Unknown,Male,18,Auditory,Unknown,0,72,73,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,74,0,Unknown,1,Unknown,Male,18,Auditory,Unknown,0,72,73,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
17,74,1,Unknown,1,Unknown,Male,18,Auditory,Unknown,0,72,73,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
15,66,2,Unknown,1,Unknown,Male,29,Visual,Unknown,1,72,94,Unknown,2,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
15,66,2,Unknown,0,Unknown,Male,29,Visual,Unknown,1,72,94,Unknown,2,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
15,66,1,Unknown,1,Unknown,Male,29,Visual,Unknown,1,72,94,Unknown,2,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
31,86,2,Unknown,1,Unknown,Male,28,Visual,Unknown,0,78,85,Unknown,2,0,High,Good (75–89%),Intensive (>=20 hrs),Low
31,86,2,Unknown,1,Unknown,Male,18,Visual,Unknown,0,66,43,Unknown,0,3,Low,Good (75–89%),Intensive (>=20 hrs),Low
31,86,2,Unknown,1,Unknown,Male,21,Visual,Unknown,0,97,74,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
31,86,2,Unknown,1,Unknown,Male,19,Kinesthetic,Unknown,0,55,79,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
27,83,0,Unknown,1,Unknown,Female,23,Kinesthetic,Unknown,1,79,94,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
27,83,0,Unknown,1,Unknown,Female,26,Kinesthetic,Unknown,0,51,70,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
27,83,0,Unknown,1,Unknown,Female,29,Kinesthetic,Unknown,1,52,75,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
27,83,1,Unknown,1,Unknown,Female,23,Kinesthetic,Unknown,1,79,94,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
27,83,1,Unknown,1,Unknown,Female,26,Kinesthetic,Unknown,0,51,70,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
27,83,1,Unknown,1,Unknown,Female,29,Kinesthetic,Unknown,1,52,75,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
27,83,1,Unknown,1,Unknown,Female,23,Kinesthetic,Unknown,1,79,94,Unknown,1,0,High,Good (75–89%),Intensive (>=20 hrs),Low
27,83,1,Unknown,1,Unknown,Female,26,Kinesthetic,Unknown,0,51,70,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
27,83,1,Unknown,1,Unknown,Female,29,Kinesthetic,Unknown,1,52,75,Unknown,2,1,Medium,Good (75–89%),Intensive (>=20 hrs),Low
17,79,0,Unknown,0,Unknown,Male,20,Reading/Writing,Unknown,1,91,95,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,0,Unknown,0,Unknown,Male,27,Visual,Unknown,0,50,93,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,0,Unknown,0,Unknown,Male,19,Kinesthetic,Unknown,1,95,64,Unknown,2,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Male,20,Reading/Writing,Unknown,1,91,95,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Male,27,Visual,Unknown,0,50,93,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Male,19,Kinesthetic,Unknown,1,95,64,Unknown,2,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Male,20,Reading/Writing,Unknown,1,91,95,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Male,27,Visual,Unknown,0,50,93,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,2,Unknown,1,Unknown,Male,19,Kinesthetic,Unknown,1,95,64,Unknown,2,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,1,Unknown,Male,20,Reading/Writing,Unknown,1,91,95,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,1,Unknown,Male,27,Visual,Unknown,0,50,93,Unknown,2,0,High,Good (75–89%),Moderate (10–19 hrs),Low
17,79,1,Unknown,1,Unknown,Male,19,Kinesthetic,Unknown,1,95,64,Unknown,2,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
10,80,1,Unknown,2,Unknown,Female,24,Auditory,Unknown,1,75,57,Unknown,2,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
19,64,1,Unknown,1,Unknown,Male,19,Reading/Writing,Unknown,0,87,69,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,64,1,Unknown,2,Unknown,Male,19,Reading/Writing,Unknown,0,87,69,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,64,1,Unknown,1,Unknown,Male,19,Reading/Writing,Unknown,0,87,69,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,64,1,Unknown,2,Unknown,Male,19,Reading/Writing,Unknown,0,87,69,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,64,1,Unknown,2,Unknown,Male,19,Reading/Writing,Unknown,0,87,69,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,64,2,Unknown,1,Unknown,Male,19,Reading/Writing,Unknown,0,87,69,Unknown,2,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
10,96,2,Unknown,1,Unknown,Female,25,Visual,Unknown,1,50,95,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
10,96,1,Unknown,1,Unknown,Female,25,Visual,Unknown,1,50,95,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
10,96,2,Unknown,1,Unknown,Female,25,Visual,Unknown,1,50,95,Unknown,2,0,High,Excellent (>=90%),Moderate (10–19 hrs),Low
16,62,1,Unknown,0,Unknown,Male,26,Auditory,Unknown,0,54,55,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,0,Unknown,Male,27,Reading/Writing,Unknown,1,75,51,Unknown,0,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,0,Unknown,Male,21,Kinesthetic,Unknown,0,72,64,Unknown,1,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,0,Unknown,Male,19,Kinesthetic,Unknown,1,71,82,Unknown,0,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,1,Unknown,Male,26,Auditory,Unknown,0,54,55,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,1,Unknown,Male,27,Reading/Writing,Unknown,1,75,51,Unknown,0,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,1,Unknown,Male,21,Kinesthetic,Unknown,0,72,64,Unknown,1,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,1,Unknown,Male,19,Kinesthetic,Unknown,1,71,82,Unknown,0,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,0,Unknown,Male,26,Auditory,Unknown,0,54,55,Unknown,0,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,0,Unknown,Male,27,Reading/Writing,Unknown,1,75,51,Unknown,0,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,0,Unknown,Male,21,Kinesthetic,Unknown,0,72,64,Unknown,1,2,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
16,62,1,Unknown,0,Unknown,Male,19,Kinesthetic,Unknown,1,71,82,Unknown,0,1,High,Moderate (60–74%),Moderate (10–19 hrs),Low
17,77,2,Unknown,1,Unknown,Male,24,Kinesthetic,Unknown,0,92,41,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,77,2,Unknown,1,Unknown,Male,28,Visual,Unknown,1,87,78,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,0,Unknown,Male,24,Kinesthetic,Unknown,0,92,41,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,0,Unknown,Male,28,Visual,Unknown,1,87,78,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,0,Unknown,Male,24,Kinesthetic,Unknown,0,92,41,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,0,Unknown,Male,28,Visual,Unknown,1,87,78,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,0,Unknown,Male,24,Kinesthetic,Unknown,0,92,41,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,0,Unknown,Male,28,Visual,Unknown,1,87,78,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,1,Unknown,Male,24,Kinesthetic,Unknown,0,92,41,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,1,Unknown,Male,28,Visual,Unknown,1,87,78,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,1,Unknown,Male,24,Kinesthetic,Unknown,0,92,41,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,1,Unknown,Male,28,Visual,Unknown,1,87,78,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,0,Unknown,Male,24,Kinesthetic,Unknown,0,92,41,Unknown,0,3,Low,Good (75–89%),Moderate (10–19 hrs),Low
17,77,1,Unknown,0,Unknown,Male,28,Visual,Unknown,1,87,78,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
14,65,1,Unknown,0,Unknown,Male,28,Auditory,Unknown,0,71,77,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,0,Unknown,Male,25,Visual,Unknown,1,60,41,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,0,Unknown,Male,26,Kinesthetic,Unknown,1,61,96,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,0,Unknown,Male,20,Visual,Unknown,1,62,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,1,Unknown,Male,28,Auditory,Unknown,0,71,77,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,1,Unknown,Male,25,Visual,Unknown,1,60,41,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,1,Unknown,Male,26,Kinesthetic,Unknown,1,61,96,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,1,Unknown,Male,20,Visual,Unknown,1,62,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,28,Auditory,Unknown,0,71,77,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,25,Visual,Unknown,1,60,41,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,26,Kinesthetic,Unknown,1,61,96,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,20,Visual,Unknown,1,62,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,28,Auditory,Unknown,0,71,77,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,25,Visual,Unknown,1,60,41,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,26,Kinesthetic,Unknown,1,61,96,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,20,Visual,Unknown,1,62,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,28,Auditory,Unknown,0,71,77,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,25,Visual,Unknown,1,60,41,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,26,Kinesthetic,Unknown,1,61,96,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,2,Unknown,0,Unknown,Male,20,Visual,Unknown,1,62,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,1,Unknown,Male,28,Auditory,Unknown,0,71,77,Unknown,2,1,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,1,Unknown,Male,25,Visual,Unknown,1,60,41,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,1,Unknown,Male,26,Kinesthetic,Unknown,1,61,96,Unknown,1,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
14,65,1,Unknown,1,Unknown,Male,20,Visual,Unknown,1,62,50,Unknown,2,3,Medium,Moderate (60–74%),Moderate (10–19 hrs),Low
19,80,1,Unknown,1,Unknown,Female,20,Auditory,Unknown,1,52,73,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
19,80,1,Unknown,0,Unknown,Female,20,Auditory,Unknown,1,52,73,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
19,80,1,Unknown,1,Unknown,Female,20,Auditory,Unknown,1,52,73,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
19,80,1,Unknown,2,Unknown,Female,20,Auditory,Unknown,1,52,73,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
19,80,2,Unknown,1,Unknown,Female,20,Auditory,Unknown,1,52,73,Unknown,2,1,Medium,Good (75–89%),Moderate (10–19 hrs),Low
24,91,1,Unknown,0,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,0,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,0,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,0,Unknown,2,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,0,Unknown,2,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,0,Unknown,2,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,0,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,0,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,0,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,0,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,0,Unknown,1,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,0,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,2,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,2,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,2,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,0,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,0,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,0,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,1,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,1,Unknown,Male,22,Auditory,Unknown,0,61,71,Unknown,2,1,Medium,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,1,Unknown,Male,28,Reading/Writing,Unknown,1,56,44,Unknown,1,3,Low,Excellent (>=90%),Intensive (>=20 hrs),Low
24,91,2,Unknown,1,Unknown,Male,21,Reading/Writing,Unknown,1,100,94,Unknown,2,0,High,Excellent (>=90%),Intensive (>=20 hrs),Low
13,70,2,Unknown,1,Unknown,Male,27,Visual,Unknown,1,91,44,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,2,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,54,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,1,Unknown,1,Unknown,Male,27,Visual,Unknown,1,91,44,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,1,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,54,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,1,Unknown,1,Unknown,Male,27,Visual,Unknown,1,91,44,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,1,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,54,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,2,Unknown,2,Unknown,Male,27,Visual,Unknown,1,91,44,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,2,Unknown,2,Unknown,Male,25,Reading/Writing,Unknown,1,54,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,1,Unknown,2,Unknown,Male,27,Visual,Unknown,1,91,44,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,1,Unknown,2,Unknown,Male,25,Reading/Writing,Unknown,1,54,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,2,Unknown,1,Unknown,Male,27,Visual,Unknown,1,91,44,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,2,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,54,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,2,Unknown,1,Unknown,Male,27,Visual,Unknown,1,91,44,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,2,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,54,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,1,Unknown,1,Unknown,Male,27,Visual,Unknown,1,91,44,Unknown,2,3,Low,Moderate (60–74%),Moderate (10–19 hrs),Low
13,70,1,Unknown,1,Unknown,Male,25,Reading/Writing,Unknown,1,54,87,Unknown,0,0,High,Moderate (60–74%),Moderate (10–19 hrs),Low
11,79,1,Unknown,1,Unknown,Male,19,Reading/Writing,Unknown,1,73,57,Unknown,2,2,Medium,Good (75–89%),Moderate (10–19 hrs),Low
16,94,1,Unknown,0,Unknown,Female,18,Visual,Unknown,1,78,49,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
16,94,1,Unknown,0,Unknown,Female,18,Visual,Unknown,1,78,49,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
16,94,1,Unknown,0,Unknown,Female,18,Visual,Unknown,1,78,49,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
16,94,1,Unknown,1,Unknown,Female,18,Visual,Unknown,1,78,49,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
16,94,1,Unknown,1,Unknown,Female,18,Visual,Unknown,1,78,49,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
16,94,2,Unknown,2,Unknown,Female,18,Visual,Unknown,1,78,49,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
16,94,1,Unknown,1,Unknown,Female,18,Visual,Unknown,1,78,49,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
16,94,0,Unknown,0,Unknown,Female,18,Visual,Unknown,1,78,49,Unknown,2,3,Low,Excellent (>=90%),Moderate (10–19 hrs),Low
27,62,2,Unknown,0,Unknown,Female,20,Reading/Writing,Unknown,1,89,68,Unknown,1,2,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
27,62,2,Unknown,0,Unknown,Female,20,Kinesthetic,Unknown,0,52,48,Unknown,1,3,Low,Moderate (60–74%),Intensive (>=20 hrs),Low
27,62,2,Unknown,0,Unknown,Female,27,Auditory,Unknown,1,55,51,Unknown,1,3,Medium,Moderate (60–74%),Intensive (>=20 hrs),Low
20,65,0,Unknown,0,Unknown,Male,28,Kinesthetic,Unknown,0,76,85,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
20,65,0,Unknown,2,Unknown,Male,28,Kinesthetic,Unknown,0,76,85,Unknown,2,0,High,Moderate (60–74%),Intensive (>=20 hrs),Low
